signal,spearman_rho,p_value,n_pairs,note
kv_key_norm_preRoPE,0.0765068674477245,2.232539244362802e-54,41077,
kv_key_norm,0.07649646554803503,2.307472675028406e-54,41077,
hs_l2_diff_l11_rolling64,0.07618034937078197,6.279460590307364e-54,41077,rolling mean (window=64)
hs_l2_diff_l9_ema09,0.07576341188835563,2.336763748703637e-53,41077,
hs_l2_diff_l3,0.07054475060801019,1.7628547037960535e-46,41077,
hs_l2_diff_l23_rolling64,0.06855074217922837,5.551558489570908e-44,41077,rolling mean (window=64)
hs_l2_diff_l17_rolling64,0.06821532699915822,1.4374926336472435e-43,41077,rolling mean (window=64)
hs_l2_diff_l1,0.06820691895396157,1.4720999526507815e-43,41077,
h2o_attn,0.06771649101562481,5.866320697062168e-43,41077,
hs_l2_diff_l2,0.06713628697150519,2.972473576043053e-42,41077,
hs_l2_diff_l0,0.06684119278983788,6.748925295900705e-42,41077,
hs_l2_diff_l24_ema09,0.0667159411266647,9.548025425912644e-42,41077,
hs_l2_diff_l12_ema09,0.06650746674248116,1.6985746660674848e-41,41077,
hs_l2_diff_l22_rolling64,0.06553546658839428,2.4332025444448933e-40,41077,rolling mean (window=64)
hs_l2_diff_l4,0.06537896408305227,3.721641051507442e-40,41077,
hs_l2_diff_l16_rolling64,0.06499440980189786,1.0528153992282588e-39,41077,rolling mean (window=64)
hs_l2_diff_l18_rolling64,0.06314269484664178,1.4447844750969288e-37,41077,rolling mean (window=64)
hs_cos_dist_l0,0.06153444077395951,9.2530699585719e-36,41077,
hs_cos_dist,0.0608011012039078,5.951354933336002e-35,41077,
hs_cos_dist_l31,0.0608011012039078,5.951354933336002e-35,41077,
hs_l2_diff_l21_rolling64,0.060576946849192494,1.0465698775227397e-34,41077,rolling mean (window=64)
hs_cos_dist_l1,0.05794014992716814,6.854907114863455e-32,41077,
hs_cos_dist_l2,0.05772599493958057,1.146210870258399e-31,41077,
hs_cos_dist_l3,0.05707280078403346,5.434638705057144e-31,41077,
hs_cos_dist_l4,0.05683725512677352,9.484929852191038e-31,41077,
hs_l2_diff_l10_ema09,0.05640754192926746,2.6044554666870457e-30,41077,
hs_l2_diff_l5,0.05510925318092577,5.260819447584508e-29,41077,
hs_cos_dist_l5,0.05437311845304329,2.804174105139023e-28,41077,
hs_l2_diff_l6,0.05382168233885376,9.679934573428141e-28,41077,
hs_l2_diff_l11_ema09,0.05362485883430553,1.5017914320451513e-27,41077,
hs_l2_diff_l23_ema09,0.052744726452371195,1.0497061679275942e-26,41077,
hs_l2_diff_l20_rolling64,0.051413674541117504,1.8703282579563323e-25,41077,rolling mean (window=64)
hs_cos_dist_l30,0.050921572518171684,5.325630870269219e-25,41077,
hs_l2_diff_l7,0.05046547649193086,1.392258220958845e-24,41077,
hs_l2_diff_l22_ema09,0.04821163500480375,1.418100767073523e-22,41077,
hs_l2_diff_l19_rolling64,0.04805999298892705,1.921152905194609e-22,41077,rolling mean (window=64)
cross_head_var,0.047564591701569736,5.146001370556616e-22,41077,
hs_l2_diff_l28,0.047459775163263,6.330629980331776e-22,41077,
hs_l2_diff_l15_rolling64,0.0471813390686964,1.0952534283668954e-21,41077,rolling mean (window=64)
hs_cos_dist_l6,0.04445305057335323,1.9924406089973376e-19,41077,
kv_val_var,0.04417351597843929,3.3378336981742087e-19,41077,
hs_l2_diff_l21_ema09,0.043932680964287235,5.192905742335635e-19,41077,
hs_l2_diff_l8,0.04390552692772971,5.45742416903654e-19,41077,
hs_cos_dist_l28,0.04153334831387091,3.728614804182302e-17,41077,
hs_l2_diff_l27,0.04130814060259453,5.502193045637988e-17,41077,
hs_l2_diff_l30,0.038820581785059725,3.527364302100561e-15,41077,
hs_l2_diff_l17_ema09,0.03825892434638055,8.71564488431835e-15,41077,
hs_l2_diff_l18_ema09,0.03809132021103797,1.1388093801539385e-14,41077,
hs_l2_diff_l29,0.03782078805604532,1.7493921604151318e-14,41077,
hs_l2_diff_l14_rolling64,0.03557353381176239,5.51702578998275e-13,41077,rolling mean (window=64)
hs_cos_dist_l29,0.035136605119837745,1.0538794935201444e-12,41077,
hs_l2_diff_l20_ema09,0.0345292884203023,2.558081013723513e-12,41077,
hs_l2_diff_l16_ema09,0.034492451023703394,2.69814787750073e-12,41077,
hs_l2_diff_l19_ema09,0.029686434795860465,1.7677082283189213e-09,41077,
hs_l2_diff_l26,0.02945422226112244,2.361844501676286e-09,41077,
hs_l2_diff_l9,0.026393776467902835,8.789705542807891e-08,41077,
hs_l2_diff_l25,0.026188522346355405,1.1053255961540532e-07,41077,
hs_cos_dist_l27,0.025294184693809348,2.9415582827532106e-07,41077,
hs_l2_diff_l15_ema09,0.024716162602913205,5.444372731308211e-07,41077,
hs_cos_dist_l8,0.02340497775586245,2.094350350797054e-06,41077,
hs_l2_diff_l24,0.0230528405345444,2.972595459655732e-06,41077,
hs_cos_dist_l7,0.022686787715794514,4.255685154803937e-06,41077,
hs_l2_diff_l12,0.021811959738405308,9.818972997947437e-06,41077,
hs_l2_diff_l14_ema09,0.019431832041617286,8.196147706289934e-05,41077,
hs_l2_diff_l23,0.019080417122272528,0.00011002420931069718,41077,
hs_l2_diff_l10,0.018614178773646343,0.00016140395638251573,41077,
hs_cos_dist_l9,0.018402649654346116,0.00019151603992928614,41077,
hs_l2_diff_l11,0.017237640653001363,0.0004762235843563753,41077,
hs_l2_diff_l22,0.016343950062558524,0.0009242506511747983,41077,
hs_cos_dist_l26,0.015107245074212329,0.002199099980330468,41077,
hs_l2_diff_l21,0.014398697012031732,0.003519310608406548,41077,
hs_l2_diff_l17,0.01261506653427282,0.010564671127721133,41077,
hs_l2_diff_l18,0.012465655377903704,0.011520762237965231,41077,
hs_l2_diff_l16,0.010585146158585787,0.03192605248675067,41077,
hs_cos_dist_l25,0.00978561815363256,0.04733576818099613,41077,
hs_l2_diff_l13_rolling64,0.009577444728528771,0.05224731601978837,41077,rolling mean (window=64)
hs_l2_diff_l20,0.00945454807090335,0.055342008661016524,41077,
hs_l2_diff_l19,0.009116371590870604,0.06465454398608864,41077,
hs_cos_dist_l10,0.008573810008708459,0.08226850051938446,41077,
hs_l2_diff_l13_ema09,0.008020763763101504,0.10403862981942236,41077,
hs_l2_diff_l15,0.00800049792823594,0.10491592534376278,41077,
hs_cos_dist_l13,-0.006632183515603142,0.1789001695199583,41077,
hs_l2_diff_l14,0.00526319946893715,0.286111005160616,41077,
hs_cos_dist_l15,-0.005091408239793449,0.3021309151266257,41077,
hs_cos_dist_l12,-0.003897213727517514,0.42961814399405723,41077,
hs_cos_dist_l19,0.003487356308472305,0.47970367685250753,41077,
hs_cos_dist_l24,0.0030688463146550378,0.533968311382453,41077,
hs_cos_dist_l16,0.002948101514689832,0.5501813106054363,41077,
hs_l2_diff_l13,0.0020516044804674838,0.6775593340710321,41077,
hs_cos_dist_l23,0.0018925062023223151,0.7013107896590667,41077,
hs_cos_dist_l11,0.0015500372928034763,0.7534117927074382,41077,
hs_cos_dist_l20,0.0015156263791294958,0.7587141135680439,41077,
hs_cos_dist_l22,0.0014945855744752077,0.7619618731772649,41077,
hs_cos_dist_l18,0.0007346111222109714,0.8816463372987011,41077,
hs_cos_dist_l21,0.0006661015399533402,0.892613629095853,41077,
hs_cos_dist_l17,0.00028567792309442915,0.9538299537920295,41077,
hs_cos_dist_l14,-3.6754632840378916e-06,0.9994056554936223,41077,
